========================================================================================================================
RÉSULTATS LM_Laplace - ÉVALUATION COMPLÈTE
========================================================================================================================

========================================================================================================================
📈 MÉTRIQUES GLOBALES MOYENNES
========================================================================================================================
MAP (Mean Average Precision):        0.4532
MAP Interpolée:                      0.4654
Mean P@5:                            0.6600
Mean P@10:                           0.5833
Mean R-Precision:                    0.4508
MRR (Mean Reciprocal Rank):          0.8474
Mean DCG@20:                         0.0000
Mean nDCG@20:                        1.0000
========================================================================================================================

========================================================================================================================
REQUÊTE 1
========================================================================================================================
Documents pertinents (R): 37
Documents pertinents trouvés: 37

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0358
F-Mesure:            0.0692
P@5:                 1.0000
P@10:                0.9000
R-Precision:         0.6486
Reciprocal Rank:     1.0000
Average Precision:   0.7540
AP Interpolée:       0.7614
DCG@20:              0.0000
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
169    130      ✓        0.3810       0.0473      
170    747      ✗        -            -           
171    518      ✗        -            -           
172    603      ✗        -            -           
173    743      ✗        -            -           
174    108      ✗        -            -           
175    330      ✗        -            -           
176    755      ✗        -            -           
177    90       ✗        -            -           
178    476      ✗        -            -           
179    642      ✗        -            -           
180    660      ✗        -            -           
181    1006     ✗        -            -           
182    878      ✗        -            -           
183    150      ✗        -            -           
184    658      ✗        -            -           
185    567      ✗        -            -           
186    938      ✗        -            -           
187    469      ✗        -            -           
188    158      ✗        -            -           
189    881      ✗        -            -           
190    175      ✗        -            -           
191    378      ✗        -            -           
192    201      ✗        -            -           
193    630      ✗        -            -           
194    259      ✗        -            -           
195    568      ✗        -            -           
196    458      ✗        -            -           
197    386      ✗        -            -           
198    310      ✗        -            -           
199    782      ✗        -            -           
200    356      ✗        -            -           
201    655      ✗        -            -           
202    815      ✗        -            -           
203    199      ✗        -            -           
204    170      ✗        -            -           
205    989      ✗        -            -           
206    998      ✗        -            -           
207    88       ✗        -            -           
208    336      ✗        -            -           
209    287      ✗        -            -           
210    654      ✗        -            -           
211    608      ✗        -            -           
212    862      ✗        -            -           
213    868      ✗        -            -           
214    52       ✗        -            -           
215    185      ✗        -            -           
216    835      ✗        -            -           
217    875      ✗        -            -           
218    1005     ✗        -            -           
219    874      ✗        -            -           
220    42       ✓        0.4286       0.0409      
221    161      ✗        -            -           
222    735      ✗        -            -           
223    406      ✗        -            -           
224    80       ✗        -            -           
225    960      ✗        -            -           
226    421      ✗        -            -           
227    563      ✗        -            -           
228    296      ✗        -            -           
229    976      ✗        -            -           
230    810      ✗        -            -           
231    135      ✗        -            -           
232    189      ✗        -            -           
233    729      ✗        -            -           
234    918      ✗        -            -           
235    539      ✗        -            -           
236    930      ✗        -            -           
237    57       ✗        -            -           
238    746      ✗        -            -           
239    773      ✗        -            -           
240    524      ✗        -            -           
241    657      ✗        -            -           
242    585      ✗        -            -           
243    54       ✗        -            -           
244    802      ✗        -            -           
245    403      ✗        -            -           
246    432      ✗        -            -           
247    589      ✗        -            -           
248    486      ✗        -            -           
249    641      ✗        -            -           
250    682      ✗        -            -           
251    329      ✗        -            -           
252    342      ✓        0.4762       0.0397      
253    341      ✓        0.5238       0.0435      
254    353      ✗        -            -           
255    143      ✗        -            -           
256    355      ✗        -            -           
257    813      ✗        -            -           
258    387      ✗        -            -           
259    207      ✗        -            -           
260    258      ✗        -            -           
261    541      ✗        -            -           
262    627      ✗        -            -           
263    457      ✗        -            -           
264    1020     ✗        -            -           
265    977      ✗        -            -           
266    126      ✗        -            -           
267    488      ✗        -            -           
268    908      ✗        -            -           
269    980      ✗        -            -           
270    388      ✗        -            -           
271    769      ✗        -            -           
272    851      ✗        -            -           
273    81       ✗        -            -           
274    45       ✗        -            -           
275    1017     ✗        -            -           
276    572      ✗        -            -           
277    475      ✗        -            -           
278    313      ✗        -            -           
279    438      ✗        -            -           
280    648      ✗        -            -           
281    345      ✗        -            -           
282    396      ✗        -            -           
283    340      ✓        0.5714       0.0424      
284    643      ✗        -            -           
285    155      ✗        -            -           
286    389      ✗        -            -           
287    935      ✗        -            -           
288    437      ✗        -            -           
289    404      ✗        -            -           
290    261      ✗        -            -           
291    738      ✗        -            -           
292    68       ✗        -            -           
293    270      ✗        -            -           
294    391      ✗        -            -           
295    120      ✗        -            -           
296    858      ✗        -            -           
297    160      ✗        -            -           
298    56       ✗        -            -           
299    789      ✗        -            -           
300    756      ✗        -            -           
301    577      ✗        -            -           
302    85       ✗        -            -           
303    569      ✗        -            -           
304    339      ✓        0.6190       0.0428      
305    358      ✗        -            -           
306    465      ✗        -            -           
307    414      ✗        -            -           
308    734      ✗        -            -           
309    214      ✗        -            -           
310    96       ✗        -            -           
311    393      ✗        -            -           
312    730      ✗        -            -           
313    455      ✗        -            -           
314    570      ✗        -            -           
315    684      ✗        -            -           
316    762      ✗        -            -           
317    760      ✗        -            -           
318    197      ✗        -            -           
319    674      ✗        -            -           
320    983      ✗        -            -           
321    467      ✗        -            -           
322    89       ✗        -            -           
323    548      ✗        -            -           
324    99       ✗        -            -           
325    412      ✗        -            -           
326    666      ✗        -            -           
327    385      ✗        -            -           
328    597      ✗        -            -           
329    53       ✗        -            -           
330    459      ✗        -            -           
331    606      ✗        -            -           
332    546      ✗        -            -           
333    986      ✗        -            -           
334    226      ✗        -            -           
335    523      ✗        -            -           
336    940      ✗        -            -           
337    559      ✗        -            -           
338    838      ✗        -            -           
339    13       ✗        -            -           
340    307      ✗        -            -           
341    978      ✗        -            -           
342    968      ✗        -            -           
343    217      ✗        -            -           
344    285      ✗        -            -           
345    754      ✗        -            -           
346    514      ✗        -            -           
347    615      ✗        -            -           
348    87       ✗        -            -           
349    796      ✗        -            -           
350    857      ✗        -            -           
351    139      ✗        -            -           
352    381      ✗        -            -           
353    575      ✗        -            -           
354    248      ✗        -            -           
355    249      ✗        -            -           
356    905      ✗        -            -           
357    1021     ✗        -            -           
358    72       ✗        -            -           
359    47       ✗        -            -           
360    169      ✗        -            -           
361    262      ✗        -            -           
362    28       ✗        -            -           
363    231      ✗        -            -           
364    375      ✗        -            -           
365    763      ✗        -            -           
366    441      ✗        -            -           
367    591      ✗        -            -           
368    899      ✗        -            -           
369    11       ✗        -            -           
370    350      ✗        -            -           
371    693      ✗        -            -           
372    656      ✗        -            -           
373    814      ✗        -            -           
374    49       ✗        -            -           
375    442      ✗        -            -           
376    951      ✗        -            -           
377    203      ✗        -            -           
378    711      ✗        -            -           
379    720      ✗        -            -           
380    893      ✗        -            -           
381    971      ✗        -            -           
382    849      ✗        -            -           
383    92       ✗        -            -           
384    168      ✗        -            -           
385    750      ✗        -            -           
386    343      ✗        -            -           
387    328      ✗        -            -           
388    40       ✗        -            -           
389    86       ✗        -            -           
390    558      ✗        -            -           
391    297      ✗        -            -           
392    850      ✗        -            -           
393    419      ✗        -            -           
394    722      ✗        -            -           
395    362      ✗        -            -           
396    97       ✗        -            -           
397    495      ✗        -            -           
398    580      ✗        -            -           
399    409      ✗        -            -           
400    877      ✗        -            -           
401    176      ✗        -            -           
402    507      ✗        -            -           
403    624      ✗        -            -           
404    95       ✗        -            -           
405    190      ✗        -            -           
406    650      ✗        -            -           
407    286      ✗        -            -           
408    915      ✗        -            -           
409    230      ✗        -            -           
410    618      ✗        -            -           
411    957      ✗        -            -           
412    477      ✗        -            -           
413    932      ✗        -            -           
414    736      ✗        -            -           
415    876      ✗        -            -           
416    60       ✗        -            -           
417    1013     ✗        -            -           
418    733      ✗        -            -           
419    204      ✗        -            -           
420    586      ✗        -            -           
421    426      ✗        -            -           
422    623      ✗        -            -           
423    800      ✗        -            -           
424    995      ✗        -            -           
425    415      ✗        -            -           
426    152      ✗        -            -           
427    430      ✗        -            -           
428    728      ✗        -            -           
429    543      ✗        -            -           
430    102      ✗        -            -           
431    806      ✗        -            -           
432    110      ✗        -            -           
433    436      ✗        -            -           
434    71       ✗        -            -           
435    361      ✗        -            -           
436    549      ✗        -            -           
437    118      ✗        -            -           
438    440      ✗        -            -           
439    487      ✗        -            -           
440    812      ✗        -            -           
441    888      ✗        -            -           
442    154      ✗        -            -           
443    123      ✗        -            -           
444    490      ✗        -            -           
445    131      ✓        0.6667       0.0315      
446    588      ✗        -            -           
447    288      ✗        -            -           
448    907      ✗        -            -           
449    959      ✗        -            -           
450    902      ✗        -            -           
451    2        ✗        -            -           
452    872      ✗        -            -           
453    994      ✗        -            -           
454    482      ✗        -            -           
455    581      ✗        -            -           
456    37       ✓        0.7143       0.0329      
457    34       ✗        -            -           
458    191      ✗        -            -           
459    856      ✗        -            -           
460    1004     ✗        -            -           
461    927      ✗        -            -           
462    1001     ✗        -            -           
463    20       ✗        -            -           
464    929      ✗        -            -           
465    74       ✗        -            -           
466    250      ✗        -            -           
467    275      ✗        -            -           
468    347      ✗        -            -           
469    156      ✗        -            -           
470    9        ✗        -            -           
471    536      ✗        -            -           
472    138      ✗        -            -           
473    645      ✗        -            -           
474    873      ✗        -            -           
475    147      ✗        -            -           
476    639      ✗        -            -           
477    59       ✗        -            -           
478    405      ✗        -            -           
479    178      ✗        -            -           
480    357      ✗        -            -           
481    211      ✗        -            -           
482    19       ✗        -            -           
483    483      ✗        -            -           
484    702      ✗        -            -           
485    635      ✗        -            -           
486    663      ✗        -            -           
487    163      ✗        -            -           
488    1008     ✗        -            -           
489    346      ✓        0.7619       0.0327      
490    420      ✗        -            -           
491    825      ✗        -            -           
492    612      ✗        -            -           
493    912      ✗        -            -           
494    447      ✗        -            -           
495    423      ✗        -            -           
496    179      ✗        -            -           
497    492      ✗        -            -           
498    713      ✗        -            -           
499    309      ✗        -            -           
500    302      ✗        -            -           
501    431      ✗        -            -           
502    867      ✗        -            -           
503    315      ✗        -            -           
504    434      ✗        -            -           
505    537      ✗        -            -           
506    723      ✗        -            -           
507    933      ✗        -            -           
508    157      ✗        -            -           
509    732      ✗        -            -           
510    333      ✗        -            -           
511    811      ✗        -            -           
512    416      ✗        -            -           
513    679      ✗        -            -           
514    584      ✗        -            -           
515    424      ✗        -            -           
516    579      ✗        -            -           
517    107      ✗        -            -           
518    496      ✗        -            -           
519    726      ✗        -            -           
520    24       ✗        -            -           
521    719      ✗        -            -           
522    312      ✗        -            -           
523    159      ✗        -            -           
524    165      ✗        -            -           
525    183      ✗        -            -           
526    1009     ✗        -            -           
527    35       ✗        -            -           
528    100      ✗        -            -           
529    979      ✗        -            -           
530    778      ✗        -            -           
531    43       ✗        -            -           
532    846      ✗        -            -           
533    610      ✗        -            -           
534    767      ✗        -            -           
535    990      ✗        -            -           
536    109      ✗        -            -           
537    842      ✗        -            -           
538    896      ✗        -            -           
539    931      ✗        -            -           
540    69       ✗        -            -           
541    18       ✗        -            -           
542    145      ✗        -            -           
543    335      ✓        0.8095       0.0313      
544    354      ✗        -            -           
545    55       ✗        -            -           
546    516      ✗        -            -           
547    768      ✗        -            -           
548    33       ✗        -            -           
549    337      ✓        0.8571       0.0328      
550    737      ✗        -            -           
551    953      ✗        -            -           
552    966      ✗        -            -           
553    382      ✗        -            -           
554    602      ✗        -            -           
555    961      ✗        -            -           
556    171      ✗        -            -           
557    186      ✗        -            -           
558    235      ✗        -            -           
559    521      ✗        -            -           
560    897      ✗        -            -           
561    574      ✗        -            -           
562    124      ✗        -            -           
563    982      ✗        -            -           
564    1003     ✗        -            -           
565    1007     ✗        -            -           
566    1010     ✗        -            -           
567    269      ✗        -            -           
568    366      ✗        -            -           
569    582      ✗        -            -           
570    232      ✗        -            -           
571    46       ✗        -            -           
572    61       ✗        -            -           
573    220      ✗        -            -           
574    852      ✗        -            -           
575    257      ✗        -            -           
576    786      ✗        -            -           
577    946      ✗        -            -           
578    67       ✗        -            -           
579    373      ✗        -            -           
580    383      ✗        -            -           
581    62       ✗        -            -           
582    254      ✗        -            -           
583    757      ✗        -            -           
584    111      ✗        -            -           
585    461      ✗        -            -           
586    239      ✗        -            -           
587    319      ✗        -            -           
588    788      ✗        -            -           
589    1022     ✗        -            -           
590    263      ✗        -            -           
591    279      ✗        -            -           
592    491      ✗        -            -           
593    51       ✗        -            -           
594    367      ✗        -            -           
595    531      ✗        -            -           
596    213      ✗        -            -           
597    662      ✗        -            -           
598    17       ✗        -            -           
599    246      ✗        -            -           
600    626      ✗        -            -           
601    779      ✗        -            -           
602    909      ✗        -            -           
603    338      ✓        0.9048       0.0315      
604    36       ✗        -            -           
605    193      ✗        -            -           
606    397      ✗        -            -           
607    376      ✗        -            -           
608    821      ✗        -            -           
609    839      ✗        -            -           
610    937      ✗        -            -           
611    241      ✗        -            -           
612    770      ✗        -            -           
613    222      ✗        -            -           
614    253      ✗        -            -           
615    707      ✗        -            -           
616    247      ✗        -            -           
617    7        ✗        -            -           
618    628      ✗        -            -           
619    595      ✗        -            -           
620    277      ✗        -            -           
621    598      ✗        -            -           
622    727      ✗        -            -           
623    785      ✗        -            -           
624    180      ✗        -            -           
625    837      ✗        -            -           
626    984      ✗        -            -           
627    402      ✗        -            -           
628    453      ✗        -            -           
629    619      ✗        -            -           
630    832      ✗        -            -           
631    94       ✗        -            -           
632    433      ✗        -            -           
633    894      ✗        -            -           
634    545      ✗        -            -           
635    672      ✗        -            -           
636    83       ✗        -            -           
637    446      ✗        -            -           
638    3        ✗        -            -           
639    554      ✗        -            -           
640    771      ✗        -            -           
641    783      ✗        -            -           
642    294      ✗        -            -           
643    664      ✗        -            -           
644    826      ✗        -            -           
645    513      ✗        -            -           
646    372      ✗        -            -           
647    1011     ✗        -            -           
648    5        ✗        -            -           
649    474      ✗        -            -           
650    530      ✗        -            -           
651    866      ✗        -            -           
652    519      ✗        -            -           
653    260      ✗        -            -           
654    691      ✗        -            -           
655    847      ✗        -            -           
656    964      ✗        -            -           
657    463      ✗        -            -           
658    688      ✗        -            -           
659    777      ✗        -            -           
660    121      ✗        -            -           
661    926      ✗        -            -           
662    914      ✗        -            -           
663    370      ✗        -            -           
664    632      ✗        -            -           
665    638      ✗        -            -           
666    962      ✗        -            -           
667    240      ✗        -            -           
668    471      ✗        -            -           
669    1002     ✗        -            -           
670    804      ✗        -            -           
671    146      ✗        -            -           
672    219      ✗        -            -           
673    384      ✗        -            -           
674    466      ✗        -            -           
675    576      ✗        -            -           
676    439      ✗        -            -           
677    676      ✗        -            -           
678    265      ✗        -            -           
679    317      ✗        -            -           
680    895      ✗        -            -           
681    921      ✗        -            -           
682    942      ✗        -            -           
683    680      ✗        -            -           
684    306      ✗        -            -           
685    670      ✗        -            -           
686    192      ✗        -            -           
687    985      ✗        -            -           
688    399      ✗        -            -           
689    365      ✗        -            -           
690    1016     ✗        -            -           
691    122      ✗        -            -           
692    267      ✗        -            -           
693    14       ✗        -            -           
694    116      ✗        -            -           
695    144      ✗        -            -           
696    776      ✗        -            -           
697    510      ✗        -            -           
698    359      ✗        -            -           
699    400      ✗        -            -           
700    809      ✗        -            -           
701    551      ✗        -            -           
702    817      ✗        -            -           
703    997      ✗        -            -           
704    460      ✗        -            -           
705    512      ✗        -            -           
706    529      ✗        -            -           
707    172      ✗        -            -           
708    283      ✗        -            -           
709    834      ✗        -            -           
710    625      ✗        -            -           
711    408      ✗        -            -           
712    661      ✗        -            -           
713    784      ✗        -            -           
714    73       ✗        -            -           
715    112      ✗        -            -           
716    686      ✗        -            -           
717    321      ✗        -            -           
718    323      ✗        -            -           
719    407      ✗        -            -           
720    395      ✗        -            -           
721    992      ✗        -            -           
722    797      ✗        -            -           
723    196      ✗        -            -           
724    721      ✗        -            -           
725    32       ✗        -            -           
726    805      ✗        -            -           
727    198      ✗        -            -           
728    218      ✗        -            -           
729    114      ✗        -            -           
730    999      ✗        -            -           
731    278      ✗        -            -           
732    480      ✗        -            -           
733    200      ✗        -            -           
734    1033     ✗        -            -           
735    502      ✗        -            -           
736    712      ✗        -            -           
737    533      ✗        -            -           
738    322      ✗        -            -           
739    137      ✗        -            -           
740    485      ✗        -            -           
741    243      ✗        -            -           
742    380      ✗        -            -           
743    675      ✗        -            -           
744    841      ✗        -            -           
745    21       ✗        -            -           
746    766      ✗        -            -           
747    489      ✗        -            -           
748    27       ✗        -            -           
749    967      ✗        -            -           
750    318      ✗        -            -           
751    819      ✗        -            -           
752    840      ✗        -            -           
753    892      ✗        -            -           
754    939      ✗        -            -           
755    703      ✗        -            -           
756    844      ✗        -            -           
757    1026     ✗        -            -           
758    616      ✗        -            -           
759    916      ✗        -            -           
760    704      ✗        -            -           
761    227      ✗        -            -           
762    613      ✗        -            -           
763    749      ✗        -            -           
764    772      ✗        -            -           
765    1028     ✗        -            -           
766    369      ✗        -            -           
767    636      ✗        -            -           
768    956      ✗        -            -           
769    818      ✗        -            -           
770    889      ✗        -            -           
771    911      ✗        -            -           
772    360      ✗        -            -           
773    827      ✗        -            -           
774    904      ✗        -            -           
775    470      ✗        -            -           
776    936      ✗        -            -           
777    141      ✗        -            -           
778    765      ✗        -            -           
779    1012     ✗        -            -           
780    30       ✗        -            -           
781    515      ✗        -            -           
782    924      ✗        -            -           
783    1014     ✗        -            -           
784    103      ✗        -            -           
785    363      ✗        -            -           
786    717      ✗        -            -           
787    790      ✗        -            -           
788    556      ✗        -            -           
789    221      ✗        -            -           
790    527      ✗        -            -           
791    710      ✗        -            -           
792    948      ✗        -            -           
793    224      ✗        -            -           
794    794      ✗        -            -           
795    803      ✗        -            -           
796    824      ✗        -            -           
797    268      ✗        -            -           
798    969      ✗        -            -           
799    106      ✗        -            -           
800    759      ✗        -            -           
801    273      ✗        -            -           
802    493      ✗        -            -           
803    538      ✗        -            -           
804    801      ✗        -            -           
805    281      ✗        -            -           
806    659      ✗        -            -           
807    705      ✗        -            -           
808    944      ✗        -            -           
809    22       ✗        -            -           
810    498      ✗        -            -           
811    761      ✗        -            -           
812    793      ✗        -            -           
813    843      ✗        -            -           
814    39       ✓        0.9524       0.0246      
815    320      ✗        -            -           
816    450      ✗        -            -           
817    807      ✗        -            -           
818    871      ✗        -            -           
819    8        ✗        -            -           
820    140      ✗        -            -           
821    374      ✗        -            -           
822    823      ✗        -            -           
823    887      ✗        -            -           
824    16       ✗        -            -           
825    464      ✗        -            -           
826    583      ✗        -            -           
827    787      ✗        -            -           
828    860      ✗        -            -           
829    1030     ✗        -            -           
830    665      ✗        -            -           
831    677      ✗        -            -           
832    958      ✗        -            -           
833    690      ✗        -            -           
834    739      ✗        -            -           
835    792      ✗        -            -           
836    919      ✗        -            -           
837    184      ✗        -            -           
838    344      ✗        -            -           
839    566      ✗        -            -           
840    621      ✗        -            -           
841    685      ✗        -            -           
842    774      ✗        -            -           
843    79       ✗        -            -           
844    101      ✗        -            -           
845    238      ✗        -            -           
846    587      ✗        -            -           
847    724      ✗        -            -           
848    828      ✗        -            -           
849    829      ✗        -            -           
850    925      ✗        -            -           
851    993      ✗        -            -           
852    1023     ✗        -            -           
853    225      ✗        -            -           
854    316      ✗        -            -           
855    607      ✗        -            -           
856    611      ✗        -            -           
857    714      ✗        -            -           
858    725      ✗        -            -           
859    105      ✗        -            -           
860    671      ✗        -            -           
861    808      ✗        -            -           
862    991      ✗        -            -           
863    119      ✗        -            -           
864    429      ✗        -            -           
865    497      ✗        -            -           
866    830      ✗        -            -           
867    352      ✗        -            -           
868    371      ✗        -            -           
869    820      ✗        -            -           
870    550      ✗        -            -           
871    560      ✗        -            -           
872    934      ✗        -            -           
873    742      ✗        -            -           
874    970      ✗        -            -           
875    1027     ✗        -            -           
876    451      ✗        -            -           
877    791      ✗        -            -           
878    202      ✗        -            -           
879    653      ✗        -            -           
880    996      ✗        -            -           
881    93       ✗        -            -           
882    31       ✗        -            -           
883    456      ✗        -            -           
884    667      ✗        -            -           
885    484      ✗        -            -           
886    522      ✗        -            -           
887    947      ✗        -            -           
888    644      ✗        -            -           
889    181      ✗        -            -           
890    398      ✗        -            -           
891    741      ✗        -            -           
892    885      ✗        -            -           
893    153      ✗        -            -           
894    413      ✗        -            -           
895    617      ✗        -            -           
896    77       ✗        -            -           
897    501      ✗        -            -           
898    506      ✗        -            -           
899    752      ✗        -            -           
900    917      ✗        -            -           
901    1015     ✗        -            -           
902    66       ✗        -            -           
903    634      ✗        -            -           
904    696      ✗        -            -           
905    890      ✗        -            -           
906    479      ✗        -            -           
907    553      ✗        -            -           
908    555      ✗        -            -           
909    744      ✗        -            -           
910    955      ✗        -            -           
911    855      ✗        -            -           
912    91       ✗        -            -           
913    223      ✗        -            -           
914    454      ✗        -            -           
915    210      ✗        -            -           
916    716      ✗        -            -           
917    928      ✗        -            -           
918    503      ✗        -            -           
919    511      ✗        -            -           
920    552      ✗        -            -           
921    392      ✗        -            -           
922    494      ✗        -            -           
923    233      ✗        -            -           
924    276      ✗        -            -           
925    468      ✗        -            -           
926    532      ✗        -            -           
927    848      ✗        -            -           
928    861      ✗        -            -           
929    115      ✗        -            -           
930    349      ✗        -            -           
931    509      ✗        -            -           
932    649      ✗        -            -           
933    822      ✗        -            -           
934    898      ✗        -            -           
935    952      ✗        -            -           
936    954      ✗        -            -           
937    26       ✗        -            -           
938    599      ✗        -            -           
939    314      ✗        -            -           
940    614      ✗        -            -           
941    622      ✗        -            -           
942    271      ✗        -            -           
943    709      ✗        -            -           
944    906      ✗        -            -           
945    706      ✗        -            -           
946    731      ✗        -            -           
947    195      ✗        -            -           
948    520      ✗        -            -           
949    651      ✗        -            -           
950    949      ✗        -            -           
951    351      ✗        -            -           
952    745      ✗        -            -           
953    923      ✗        -            -           
954    973      ✗        -            -           
955    695      ✗        -            -           
956    886      ✗        -            -           
957    646      ✗        -            -           
958    266      ✗        -            -           
959    950      ✗        -            -           
960    117      ✗        -            -           
961    448      ✗        -            -           
962    853      ✗        -            -           
963    166      ✗        -            -           
964    132      ✓        1.0000       0.0218      
965    481      ✗        -            -           
966    500      ✗        -            -           
967    647      ✗        -            -           
968    1000     ✗        -            -           
969    920      ✗        -            -           
970    963      ✗        -            -           
971    251      ✗        -            -           
972    831      ✗        -            -           
973    245      ✗        -            -           
974    478      ✗        -            -           
975    605      ✗        -            -           
976    411      ✗        -            -           
977    781      ✗        -            -           
978    673      ✗        -            -           
979    242      ✗        -            -           
980    775      ✗        -            -           
981    284      ✗        -            -           
982    303      ✗        -            -           
983    740      ✗        -            -           
984    780      ✗        -            -           
985    864      ✗        -            -           
986    945      ✗        -            -           
987    972      ✗        -            -           
988    6        ✗        -            -           
989    504      ✗        -            -           
990    668      ✗        -            -           
991    311      ✗        -            -           
992    698      ✗        -            -           
993    252      ✗        -            -           
994    596      ✗        -            -           
995    692      ✗        -            -           
996    748      ✗        -            -           
997    394      ✗        -            -           
998    23       ✗        -            -           
999    255      ✗        -            -           
1000   965      ✗        -            -           
1001   689      ✗        -            -           
1002   833      ✗        -            -           
1003   901      ✗        -            -           
1004   244      ✗        -            -           
1005   561      ✗        -            -           
1006   15       ✗        -            -           
1007   377      ✗        -            -           
1008   629      ✗        -            -           
1009   12       ✗        -            -           
1010   683      ✗        -            -           
1011   194      ✗        -            -           
1012   508      ✗        -            -           
1013   142      ✗        -            -           
1014   699      ✗        -            -           
1015   845      ✗        -            -           
1016   428      ✗        -            -           
1017   708      ✗        -            -           
1018   25       ✗        -            -           
