========================================================================================================================
RÉSULTATS BIR_Avec_Apprentissage - ÉVALUATION COMPLÈTE
========================================================================================================================

========================================================================================================================
📈 MÉTRIQUES GLOBALES MOYENNES
========================================================================================================================
MAP (Mean Average Precision):        0.6323
MAP Interpolée:                      0.6434
Mean P@5:                            0.8067
Mean P@10:                           0.7467
Mean R-Precision:                    0.6194
MRR (Mean Reciprocal Rank):          0.9056
Mean DCG@20:                         52.8476
Mean nDCG@20:                        1.0000
========================================================================================================================

========================================================================================================================
REQUÊTE 1
========================================================================================================================
Documents pertinents (R): 37
Documents pertinents trouvés: 37

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0358
F-Mesure:            0.0692
P@5:                 1.0000
P@10:                1.0000
R-Precision:         0.9189
Reciprocal Rank:     1.0000
Average Precision:   0.9670
AP Interpolée:       0.9727
DCG@20:              48.7713
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
1032   915      ✗        -            -           
1033   1031     ✗        -            -           


========================================================================================================================
REQUÊTE 16
========================================================================================================================
Documents pertinents (R): 13
Documents pertinents trouvés: 13

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0126
F-Mesure:            0.0249
P@5:                 0.6000
P@10:                0.5000
R-Precision:         0.6154
Reciprocal Rank:     1.0000
Average Precision:   0.6148
AP Interpolée:       0.6561
DCG@20:              60.7655
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
------------------------------------------------------------------------------------------------------------------------
1      36       ✓        0.0769       1.0000      
2      488      ✓        0.1538       1.0000      
3      202      ✓        0.2308       1.0000      
4      494      ✗        -            -           
5      818      ✗        -            -           
6      800      ✗        -            -           
7      486      ✗        -            -           
8      205      ✓        0.3077       0.5000      
9      99       ✓        0.3846       0.5556      
10     807      ✗        -            -           
11     492      ✓        0.4615       0.5455      
12     98       ✓        0.5385       0.5833      
13     484      ✓        0.6154       0.6154      
14     493      ✓        0.6923       0.6429      
15     35       ✓        0.7692       0.6667      
16     711      ✗        -            -           
17     496      ✗        -            -           
18     204      ✗        -            -           
19     491      ✗        -            -           
20     813      ✗        -            -           
21     324      ✗        -            -           
22     812      ✗        -            -           
23     608      ✗        -            -           
24     365      ✗        -            -           
25     485      ✗        -            -           
26     941      ✗        -            -           
27     218      ✗        -            -           
28     378      ✗        -            -           
29     495      ✓        0.8462       0.3793      
30     657      ✗        -            -           
31     947      ✗        -            -           
32     203      ✗        -            -           
33     200      ✗        -            -           
34     814      ✗        -            -           
35     891      ✗        -            -           
36     805      ✗        -            -           
37     631      ✗        -            -           
38     490      ✓        0.9231       0.3158      
39     614      ✗        -            -           
40     32       ✗        -            -           
41     107      ✗        -            -           
42     121      ✗        -            -           
43     130      ✗        -            -           
44     142      ✗        -            -           
45     180      ✗        -            -           
46     189      ✗        -            -           
47     260      ✗        -            -           
48     355      ✗        -            -           
49     391      ✗        -            -           
50     399      ✗        -            -           
51     473      ✗        -            -           
52     477      ✗        -            -           
53     481      ✗        -            -           
54     489      ✗        -            -           
55     497      ✗        -            -           
56     498      ✗        -            -           
57     500      ✗        -            -           
58     509      ✗        -            -           
59     660      ✗        -            -           
60     835      ✗        -            -           
61     854      ✗        -            -           
62     987      ✗        -            -           
63     1019     ✗        -            -           
64     1029     ✗        -            -           
65     811      ✗        -            -           
66     622      ✗        -            -           
67     798      ✗        -            -           
68     97       ✗        -            -           
69     487      ✓        1.0000       0.1884      
70     849      ✗        -            -           
71     915      ✗        -            -           
72     253      ✗        -            -           
73     886      ✗        -            -           
74     918      ✗        -            -           
75     100      ✗        -            -           
76     927      ✗        -            -           
77     607      ✗        -            -           
78     799      ✗        -            -           
79     516      ✗        -            -           
80     707      ✗        -            -           
81     907      ✗        -            -           
82     920      ✗        -            -           
83     604      ✗        -            -           
84     613      ✗        -            -           
85     615      ✗        -            -           
86     616      ✗        -            -           
87     809      ✗        -            -           
88     815      ✗        -            -           
89     820      ✗        -            -           
90     888      ✗        -            -           
91     894      ✗        -            -           
92     896      ✗        -            -           
93     922      ✗        -            -           
94     201      ✗        -            -           
95     304      ✗        -            -           
96     332      ✗        -            -           
97     797      ✗        -            -           
98     609      ✗        -            -           
99     901      ✗        -            -           
100    321      ✗        -            -           
101    626      ✗        -            -           
102    709      ✗        -            -           
103    612      ✗        -            -           
104    349      ✗        -            -           
105    1027     ✗        -            -           
106    73       ✗        -            -           
107    5        ✗        -            -           
108    12       ✗        -            -           
109    251      ✗        -            -           
110    326      ✗        -            -           
111    327      ✗        -            -           
112    599      ✗        -            -           
113    758      ✗        -            -           
114    881      ✗        -            -           
115    905      ✗        -            -           
116    945      ✗        -            -           
117    1006     ✗        -            -           
118    1011     ✗        -            -           
119    620      ✗        -            -           
120    806      ✗        -            -           
121    970      ✗        -            -           
122    322      ✗        -            -           
123    589      ✗        -            -           
124    605      ✗        -            -           
125    630      ✗        -            -           
126    822      ✗        -            -           
127    853      ✗        -            -           
128    876      ✗        -            -           
129    885      ✗        -            -           
130    890      ✗        -            -           
131    923      ✗        -            -           
132    928      ✗        -            -           
133    984      ✗        -            -           
134    115      ✗        -            -           
135    633      ✗        -            -           
136    700      ✗        -            -           
137    803      ✗        -            -           
138    841      ✗        -            -           
139    959      ✗        -            -           
140    372      ✗        -            -           
141    593      ✗        -            -           
142    618      ✗        -            -           
143    658      ✗        -            -           
144    701      ✗        -            -           
145    726      ✗        -            -           
146    802      ✗        -            -           
147    821      ✗        -            -           
148    925      ✗        -            -           
149    722      ✗        -            -           
150    832      ✗        -            -           
151    869      ✗        -            -           
152    972      ✗        -            -           
153    602      ✗        -            -           
154    766      ✗        -            -           
155    1008     ✗        -            -           
156    1009     ✗        -            -           
157    217      ✗        -            -           
158    617      ✗        -            -           
159    636      ✗        -            -           
160    808      ✗        -            -           
161    819      ✗        -            -           
162    889      ✗        -            -           
163    952      ✗        -            -           
164    573      ✗        -            -           
165    946      ✗        -            -           
166    151      ✗        -            -           
167    312      ✗        -            -           
168    379      ✗        -            -           
169    661      ✗        -            -           
170    305      ✗        -            -           
171    682      ✗        -            -           
172    691      ✗        -            -           
173    993      ✗        -            -           
174    454      ✗        -            -           
175    742      ✗        -            -           
176    944      ✗        -            -           
177    965      ✗        -            -           
178    282      ✗        -            -           
179    408      ✗        -            -           
180    590      ✗        -            -           
181    245      ✗        -            -           
182    603      ✗        -            -           
183    610      ✗        -            -           
184    623      ✗        -            -           
185    650      ✗        -            -           
186    719      ✗        -            -           
187    745      ✗        -            -           
188    810      ✗        -            -           
189    817      ✗        -            -           
190    833      ✗        -            -           
191    839      ✗        -            -           
192    884      ✗        -            -           
193    887      ✗        -            -           
194    892      ✗        -            -           
195    895      ✗        -            -           
196    897      ✗        -            -           
197    912      ✗        -            -           
198    914      ✗        -            -           
199    921      ✗        -            -           
200    926      ✗        -            -           
201    934      ✗        -            -           
202    949      ✗        -            -           
203    950      ✗        -            -           
204    966      ✗        -            -           
205    646      ✗        -            -           
206    715      ✗        -            -           
207    893      ✗        -            -           
208    898      ✗        -            -           
209    924      ✗        -            -           
210    49       ✗        -            -           
211    122      ✗        -            -           
212    135      ✗        -            -           
213    241      ✗        -            -           
214    283      ✗        -            -           
215    299      ✗        -            -           
216    382      ✗        -            -           
217    418      ✗        -            -           
218    427      ✗        -            -           
219    457      ✗        -            -           
220    466      ✗        -            -           
221    621      ✗        -            -           
222    635      ✗        -            -           
223    746      ✗        -            -           
224    9        ✗        -            -           
225    10       ✗        -            -           
226    14       ✗        -            -           
227    26       ✗        -            -           
228    72       ✗        -            -           
229    133      ✗        -            -           
230    150      ✗        -            -           
231    188      ✗        -            -           
232    223      ✗        -            -           
233    275      ✗        -            -           
234    302      ✗        -            -           
235    343      ✗        -            -           
236    373      ✗        -            -           
237    386      ✗        -            -           
238    435      ✗        -            -           
239    440      ✗        -            -           
240    452      ✗        -            -           
241    464      ✗        -            -           
242    499      ✗        -            -           
243    534      ✗        -            -           
244    662      ✗        -            -           
245    678      ✗        -            -           
246    721      ✗        -            -           
247    743      ✗        -            -           
248    762      ✗        -            -           
249    908      ✗        -            -           
250    929      ✗        -            -           
251    933      ✗        -            -           
252    937      ✗        -            -           
253    968      ✗        -            -           
254    1007     ✗        -            -           
255    284      ✗        -            -           
256    1031     ✗        -            -           
257    27       ✗        -            -           
258    158      ✗        -            -           
259    252      ✗        -            -           
260    370      ✗        -            -           
261    447      ✗        -            -           
262    458      ✗        -            -           
263    462      ✗        -            -           
264    504      ✗        -            -           
265    576      ✗        -            -           
266    611      ✗        -            -           
267    693      ✗        -            -           
268    705      ✗        -            -           
269    740      ✗        -            -           
270    834      ✗        -            -           
271    872      ✗        -            -           
272    879      ✗        -            -           
273    1004     ✗        -            -           
274    1033     ✗        -            -           
275    3        ✗        -            -           
276    13       ✗        -            -           
277    17       ✗        -            -           
278    19       ✗        -            -           
279    23       ✗        -            -           
280    25       ✗        -            -           
281    30       ✗        -            -           
282    47       ✗        -            -           
283    51       ✗        -            -           
284    60       ✗        -            -           
285    61       ✗        -            -           
286    64       ✗        -            -           
287    65       ✗        -            -           
288    78       ✗        -            -           
289    80       ✗        -            -           
290    83       ✗        -            -           
291    91       ✗        -            -           
292    114      ✗        -            -           
293    120      ✗        -            -           
294    129      ✗        -            -           
295    131      ✗        -            -           
296    152      ✗        -            -           
297    157      ✗        -            -           
298    170      ✗        -            -           
299    171      ✗        -            -           
300    173      ✗        -            -           
301    176      ✗        -            -           
302    185      ✗        -            -           
303    192      ✗        -            -           
304    197      ✗        -            -           
305    199      ✗        -            -           
306    207      ✗        -            -           
307    210      ✗        -            -           
308    212      ✗        -            -           
309    247      ✗        -            -           
310    262      ✗        -            -           
311    265      ✗        -            -           
312    267      ✗        -            -           
313    285      ✗        -            -           
314    293      ✗        -            -           
315    315      ✗        -            -           
316    316      ✗        -            -           
317    333      ✗        -            -           
318    352      ✗        -            -           
319    400      ✗        -            -           
320    401      ✗        -            -           
321    402      ✗        -            -           
322    422      ✗        -            -           
323    423      ✗        -            -           
324    438      ✗        -            -           
325    471      ✗        -            -           
326    480      ✗        -            -           
327    540      ✗        -            -           
328    545      ✗        -            -           
329    547      ✗        -            -           
330    548      ✗        -            -           
331    578      ✗        -            -           
332    587      ✗        -            -           
333    600      ✗        -            -           
334    637      ✗        -            -           
335    652      ✗        -            -           
336    655      ✗        -            -           
337    656      ✗        -            -           
338    663      ✗        -            -           
339    666      ✗        -            -           
340    670      ✗        -            -           
341    673      ✗        -            -           
342    674      ✗        -            -           
343    677      ✗        -            -           
344    679      ✗        -            -           
345    680      ✗        -            -           
346    681      ✗        -            -           
347    692      ✗        -            -           
348    718      ✗        -            -           
349    728      ✗        -            -           
350    732      ✗        -            -           
351    734      ✗        -            -           
352    748      ✗        -            -           
353    751      ✗        -            -           
354    755      ✗        -            -           
355    756      ✗        -            -           
356    757      ✗        -            -           
357    773      ✗        -            -           
358    784      ✗        -            -           
359    825      ✗        -            -           
360    845      ✗        -            -           
361    866      ✗        -            -           
362    870      ✗        -            -           
363    878      ✗        -            -           
364    942      ✗        -            -           
365    943      ✗        -            -           
366    962      ✗        -            -           
367    967      ✗        -            -           
368    994      ✗        -            -           
369    995      ✗        -            -           
370    1002     ✗        -            -           
371    1015     ✗        -            -           
372    1030     ✗        -            -           
373    95       ✗        -            -           
374    364      ✗        -            -           
375    683      ✗        -            -           
376    688      ✗        -            -           
377    733      ✗        -            -           
378    779      ✗        -            -           
379    801      ✗        -            -           
380    842      ✗        -            -           
381    246      ✗        -            -           
382    307      ✗        -            -           
383    514      ✗        -            -           
384    675      ✗        -            -           
385    738      ✗        -            -           
386    750      ✗        -            -           
387    769      ✗        -            -           
388    775      ✗        -            -           
389    1        ✗        -            -           
390    2        ✗        -            -           
391    4        ✗        -            -           
392    6        ✗        -            -           
393    7        ✗        -            -           
394    8        ✗        -            -           
395    11       ✗        -            -           
396    15       ✗        -            -           
397    20       ✗        -            -           
398    21       ✗        -            -           
399    22       ✗        -            -           
400    28       ✗        -            -           
401    29       ✗        -            -           
402    33       ✗        -            -           
403    34       ✗        -            -           
404    37       ✗        -            -           
405    38       ✗        -            -           
406    39       ✗        -            -           
407    40       ✗        -            -           
408    41       ✗        -            -           
409    42       ✗        -            -           
410    43       ✗        -            -           
411    44       ✗        -            -           
412    45       ✗        -            -           
413    46       ✗        -            -           
414    48       ✗        -            -           
415    50       ✗        -            -           
416    53       ✗        -            -           
417    54       ✗        -            -           
418    55       ✗        -            -           
419    56       ✗        -            -           
420    57       ✗        -            -           
421    58       ✗        -            -           
422    59       ✗        -            -           
423    63       ✗        -            -           
424    66       ✗        -            -           
425    67       ✗        -            -           
426    68       ✗        -            -           
427    69       ✗        -            -           
428    70       ✗        -            -           
429    71       ✗        -            -           
430    74       ✗        -            -           
431    75       ✗        -            -           
432    76       ✗        -            -           
433    77       ✗        -            -           
434    79       ✗        -            -           
435    81       ✗        -            -           
436    82       ✗        -            -           
437    84       ✗        -            -           
438    85       ✗        -            -           
439    86       ✗        -            -           
440    87       ✗        -            -           
441    88       ✗        -            -           
442    89       ✗        -            -           
443    90       ✗        -            -           
444    92       ✗        -            -           
445    93       ✗        -            -           
446    94       ✗        -            -           
447    96       ✗        -            -           
448    101      ✗        -            -           
449    102      ✗        -            -           
450    103      ✗        -            -           
451    104      ✗        -            -           
452    105      ✗        -            -           
453    108      ✗        -            -           
454    109      ✗        -            -           
455    110      ✗        -            -           
456    111      ✗        -            -           
457    112      ✗        -            -           
458    113      ✗        -            -           
459    116      ✗        -            -           
460    117      ✗        -            -           
461    118      ✗        -            -           
462    119      ✗        -            -           
463    123      ✗        -            -           
464    124      ✗        -            -           
465    125      ✗        -            -           
466    126      ✗        -            -           
467    127      ✗        -            -           
468    128      ✗        -            -           
469    132      ✗        -            -           
470    134      ✗        -            -           
471    136      ✗        -            -           
472    137      ✗        -            -           
473    138      ✗        -            -           
474    139      ✗        -            -           
475    140      ✗        -            -           
476    141      ✗        -            -           
477    143      ✗        -            -           
478    144      ✗        -            -           
479    145      ✗        -            -           
480    146      ✗        -            -           
481    147      ✗        -            -           
482    148      ✗        -            -           
483    153      ✗        -            -           
484    154      ✗        -            -           
485    155      ✗        -            -           
486    156      ✗        -            -           
487    159      ✗        -            -           
488    160      ✗        -            -           
489    161      ✗        -            -           
490    162      ✗        -            -           
491    163      ✗        -            -           
492    164      ✗        -            -           
493    165      ✗        -            -           
494    166      ✗        -            -           
495    167      ✗        -            -           
496    168      ✗        -            -           
497    169      ✗        -            -           
498    172      ✗        -            -           
499    174      ✗        -            -           
500    175      ✗        -            -           
501    177      ✗        -            -           
502    178      ✗        -            -           
503    179      ✗        -            -           
504    181      ✗        -            -           
505    182      ✗        -            -           
506    183      ✗        -            -           
507    184      ✗        -            -           
508    186      ✗        -            -           
509    187      ✗        -            -           
510    190      ✗        -            -           
511    191      ✗        -            -           
512    194      ✗        -            -           
513    195      ✗        -            -           
514    196      ✗        -            -           
515    198      ✗        -            -           
516    206      ✗        -            -           
517    209      ✗        -            -           
518    211      ✗        -            -           
519    213      ✗        -            -           
520    214      ✗        -            -           
521    215      ✗        -            -           
522    216      ✗        -            -           
523    219      ✗        -            -           
524    220      ✗        -            -           
525    221      ✗        -            -           
526    224      ✗        -            -           
527    225      ✗        -            -           
528    226      ✗        -            -           
529    228      ✗        -            -           
530    229      ✗        -            -           
531    230      ✗        -            -           
532    231      ✗        -            -           
533    232      ✗        -            -           
534    233      ✗        -            -           
535    234      ✗        -            -           
536    235      ✗        -            -           
537    236      ✗        -            -           
538    237      ✗        -            -           
539    238      ✗        -            -           
540    239      ✗        -            -           
541    240      ✗        -            -           
542    242      ✗        -            -           
543    243      ✗        -            -           
544    244      ✗        -            -           
545    248      ✗        -            -           
546    249      ✗        -            -           
547    250      ✗        -            -           
548    254      ✗        -            -           
549    255      ✗        -            -           
550    256      ✗        -            -           
551    257      ✗        -            -           
552    258      ✗        -            -           
553    259      ✗        -            -           
554    261      ✗        -            -           
555    263      ✗        -            -           
556    264      ✗        -            -           
557    266      ✗        -            -           
558    268      ✗        -            -           
559    270      ✗        -            -           
560    271      ✗        -            -           
561    272      ✗        -            -           
562    273      ✗        -            -           
563    274      ✗        -            -           
564    276      ✗        -            -           
565    277      ✗        -            -           
566    278      ✗        -            -           
567    279      ✗        -            -           
568    280      ✗        -            -           
569    281      ✗        -            -           
570    286      ✗        -            -           
571    287      ✗        -            -           
572    288      ✗        -            -           
573    289      ✗        -            -           
574    290      ✗        -            -           
575    291      ✗        -            -           
576    292      ✗        -            -           
577    294      ✗        -            -           
578    295      ✗        -            -           
579    296      ✗        -            -           
580    297      ✗        -            -           
581    298      ✗        -            -           
582    300      ✗        -            -           
583    301      ✗        -            -           
584    303      ✗        -            -           
585    306      ✗        -            -           
586    308      ✗        -            -           
587    309      ✗        -            -           
588    310      ✗        -            -           
589    313      ✗        -            -           
590    314      ✗        -            -           
591    317      ✗        -            -           
592    318      ✗        -            -           
593    319      ✗        -            -           
594    320      ✗        -            -           
595    323      ✗        -            -           
596    325      ✗        -            -           
597    328      ✗        -            -           
598    329      ✗        -            -           
599    330      ✗        -            -           
600    331      ✗        -            -           
601    334      ✗        -            -           
602    335      ✗        -            -           
603    336      ✗        -            -           
604    337      ✗        -            -           
605    338      ✗        -            -           
606    339      ✗        -            -           
607    340      ✗        -            -           
608    344      ✗        -            -           
609    345      ✗        -            -           
610    346      ✗        -            -           
611    347      ✗        -            -           
612    348      ✗        -            -           
613    350      ✗        -            -           
614    353      ✗        -            -           
615    354      ✗        -            -           
616    356      ✗        -            -           
617    357      ✗        -            -           
618    358      ✗        -            -           
619    360      ✗        -            -           
620    361      ✗        -            -           
621    362      ✗        -            -           
622    363      ✗        -            -           
623    366      ✗        -            -           
624    367      ✗        -            -           
625    368      ✗        -            -           
626    369      ✗        -            -           
627    371      ✗        -            -           
628    374      ✗        -            -           
629    375      ✗        -            -           
630    376      ✗        -            -           
631    377      ✗        -            -           
632    380      ✗        -            -           
633    381      ✗        -            -           
634    383      ✗        -            -           
635    384      ✗        -            -           
636    385      ✗        -            -           
637    387      ✗        -            -           
638    388      ✗        -            -           
639    389      ✗        -            -           
640    390      ✗        -            -           
641    392      ✗        -            -           
642    393      ✗        -            -           
643    394      ✗        -            -           
644    395      ✗        -            -           
645    396      ✗        -            -           
646    397      ✗        -            -           
647    398      ✗        -            -           
648    403      ✗        -            -           
649    404      ✗        -            -           
650    406      ✗        -            -           
651    407      ✗        -            -           
652    409      ✗        -            -           
653    410      ✗        -            -           
654    411      ✗        -            -           
655    412      ✗        -            -           
656    413      ✗        -            -           
657    414      ✗        -            -           
658    415      ✗        -            -           
659    416      ✗        -            -           
660    417      ✗        -            -           
661    419      ✗        -            -           
662    420      ✗        -            -           
663    421      ✗        -            -           
664    424      ✗        -            -           
665    425      ✗        -            -           
666    426      ✗        -            -           
667    428      ✗        -            -           
668    429      ✗        -            -           
669    430      ✗        -            -           
670    431      ✗        -            -           
671    432      ✗        -            -           
672    433      ✗        -            -           
673    434      ✗        -            -           
674    436      ✗        -            -           
675    437      ✗        -            -           
676    439      ✗        -            -           
677    441      ✗        -            -           
678    442      ✗        -            -           
679    443      ✗        -            -           
680    444      ✗        -            -           
681    445      ✗        -            -           
682    446      ✗        -            -           
683    449      ✗        -            -           
684    450      ✗        -            -           
685    451      ✗        -            -           
686    455      ✗        -            -           
687    456      ✗        -            -           
688    459      ✗        -            -           
689    460      ✗        -            -           
690    461      ✗        -            -           
691    463      ✗        -            -           
692    465      ✗        -            -           
693    467      ✗        -            -           
694    469      ✗        -            -           
695    470      ✗        -            -           
696    472      ✗        -            -           
697    474      ✗        -            -           
698    475      ✗        -            -           
699    476      ✗        -            -           
700    478      ✗        -            -           
701    479      ✗        -            -           
702    482      ✗        -            -           
703    483      ✗        -            -           
704    501      ✗        -            -           
705    502      ✗        -            -           
706    503      ✗        -            -           
707    505      ✗        -            -           
708    506      ✗        -            -           
709    507      ✗        -            -           
710    508      ✗        -            -           
711    510      ✗        -            -           
712    511      ✗        -            -           
713    512      ✗        -            -           
714    515      ✗        -            -           
715    517      ✗        -            -           
716    518      ✗        -            -           
717    519      ✗        -            -           
718    520      ✗        -            -           
719    521      ✗        -            -           
720    522      ✗        -            -           
721    523      ✗        -            -           
722    524      ✗        -            -           
723    525      ✗        -            -           
724    526      ✗        -            -           
725    527      ✗        -            -           
726    528      ✗        -            -           
727    529      ✗        -            -           
728    530      ✗        -            -           
729    531      ✗        -            -           
730    532      ✗        -            -           
731    533      ✗        -            -           
732    535      ✗        -            -           
733    536      ✗        -            -           
734    537      ✗        -            -           
735    538      ✗        -            -           
736    539      ✗        -            -           
737    541      ✗        -            -           
738    542      ✗        -            -           
739    543      ✗        -            -           
740    544      ✗        -            -           
741    546      ✗        -            -           
742    549      ✗        -            -           
743    550      ✗        -            -           
744    551      ✗        -            -           
745    552      ✗        -            -           
746    553      ✗        -            -           
747    554      ✗        -            -           
748    555      ✗        -            -           
749    556      ✗        -            -           
750    557      ✗        -            -           
751    558      ✗        -            -           
752    559      ✗        -            -           
753    561      ✗        -            -           
754    562      ✗        -            -           
755    563      ✗        -            -           
756    564      ✗        -            -           
757    565      ✗        -            -           
758    566      ✗        -            -           
759    567      ✗        -            -           
760    568      ✗        -            -           
761    569      ✗        -            -           
762    571      ✗        -            -           
763    574      ✗        -            -           
764    577      ✗        -            -           
765    579      ✗        -            -           
766    580      ✗        -            -           
767    581      ✗        -            -           
768    582      ✗        -            -           
769    583      ✗        -            -           
770    584      ✗        -            -           
771    585      ✗        -            -           
772    586      ✗        -            -           
773    588      ✗        -            -           
774    591      ✗        -            -           
775    592      ✗        -            -           
776    594      ✗        -            -           
777    595      ✗        -            -           
778    596      ✗        -            -           
779    597      ✗        -            -           
780    598      ✗        -            -           
781    601      ✗        -            -           
782    619      ✗        -            -           
783    624      ✗        -            -           
784    625      ✗        -            -           
785    627      ✗        -            -           
786    628      ✗        -            -           
787    629      ✗        -            -           
788    632      ✗        -            -           
789    634      ✗        -            -           
790    638      ✗        -            -           
791    639      ✗        -            -           
792    640      ✗        -            -           
793    641      ✗        -            -           
794    642      ✗        -            -           
795    643      ✗        -            -           
796    644      ✗        -            -           
797    645      ✗        -            -           
798    648      ✗        -            -           
799    649      ✗        -            -           
800    651      ✗        -            -           
801    653      ✗        -            -           
802    654      ✗        -            -           
803    659      ✗        -            -           
804    664      ✗        -            -           
805    667      ✗        -            -           
806    668      ✗        -            -           
807    669      ✗        -            -           
808    671      ✗        -            -           
809    672      ✗        -            -           
810    676      ✗        -            -           
811    684      ✗        -            -           
812    685      ✗        -            -           
813    686      ✗        -            -           
814    687      ✗        -            -           
815    689      ✗        -            -           
816    690      ✗        -            -           
817    694      ✗        -            -           
818    695      ✗        -            -           
819    696      ✗        -            -           
820    697      ✗        -            -           
821    698      ✗        -            -           
822    699      ✗        -            -           
823    704      ✗        -            -           
824    708      ✗        -            -           
825    710      ✗        -            -           
826    712      ✗        -            -           
827    713      ✗        -            -           
