========================================================================================================================
RÉSULTATS VSM_Cosine - ÉVALUATION COMPLÈTE
========================================================================================================================

========================================================================================================================
📈 MÉTRIQUES GLOBALES MOYENNES
========================================================================================================================
MAP (Mean Average Precision):        0.5133
MAP Interpolée:                      0.5295
Mean P@5:                            0.7267
Mean P@10:                           0.6333
Mean R-Precision:                    0.5117
MRR (Mean Reciprocal Rank):          0.9444
Mean DCG@20:                         1.6293
Mean nDCG@20:                        1.0000
========================================================================================================================

========================================================================================================================
REQUÊTE 1
========================================================================================================================
Documents pertinents (R): 37
Documents pertinents trouvés: 37

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0358
F-Mesure:            0.0692
P@5:                 1.0000
P@10:                0.8000
R-Precision:         0.7568
Reciprocal Rank:     1.0000
Average Precision:   0.8233
AP Interpolée:       0.8322
DCG@20:              1.7549
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
671    397      ✗        -            -           
672    398      ✗        -            -           
673    399      ✗        -            -           
674    400      ✗        -            -           
675    401      ✗        -            -           
676    402      ✗        -            -           
677    403      ✗        -            -           
678    404      ✗        -            -           
679    406      ✗        -            -           
680    409      ✗        -            -           
681    410      ✗        -            -           
682    411      ✗        -            -           
683    413      ✗        -            -           
684    414      ✗        -            -           
685    415      ✗        -            -           
686    416      ✗        -            -           
687    417      ✗        -            -           
688    420      ✗        -            -           
689    421      ✗        -            -           
690    422      ✗        -            -           
691    424      ✗        -            -           
692    426      ✗        -            -           
693    428      ✗        -            -           
694    429      ✗        -            -           
695    431      ✗        -            -           
696    432      ✗        -            -           
697    433      ✗        -            -           
698    434      ✗        -            -           
699    435      ✗        -            -           
700    436      ✗        -            -           
701    437      ✗        -            -           
702    438      ✗        -            -           
703    439      ✗        -            -           
704    440      ✗        -            -           
705    441      ✗        -            -           
706    444      ✗        -            -           
707    445      ✗        -            -           
708    446      ✗        -            -           
709    447      ✗        -            -           
710    449      ✗        -            -           
711    450      ✗        -            -           
712    451      ✗        -            -           
713    452      ✗        -            -           
714    453      ✗        -            -           
715    454      ✗        -            -           
716    455      ✗        -            -           
717    456      ✗        -            -           
718    458      ✗        -            -           
719    464      ✗        -            -           
720    465      ✗        -            -           
721    470      ✗        -            -           
722    471      ✗        -            -           
723    472      ✗        -            -           
724    475      ✗        -            -           
725    477      ✗        -            -           
726    478      ✗        -            -           
727    479      ✗        -            -           
728    483      ✗        -            -           
729    484      ✗        -            -           
730    487      ✗        -            -           
731    488      ✗        -            -           
732    489      ✗        -            -           
733    491      ✗        -            -           
734    492      ✗        -            -           
735    493      ✗        -            -           
736    496      ✗        -            -           
737    498      ✗        -            -           
738    499      ✗        -            -           
739    500      ✗        -            -           
740    501      ✗        -            -           
741    502      ✗        -            -           
742    503      ✗        -            -           
743    504      ✗        -            -           
744    507      ✗        -            -           
745    508      ✗        -            -           
746    509      ✗        -            -           
747    512      ✗        -            -           
748    513      ✗        -            -           
749    521      ✗        -            -           
750    523      ✗        -            -           
751    524      ✗        -            -           
752    525      ✗        -            -           
753    526      ✗        -            -           
754    527      ✗        -            -           
755    529      ✗        -            -           
756    530      ✗        -            -           
757    533      ✗        -            -           
758    535      ✗        -            -           
759    540      ✗        -            -           
760    542      ✗        -            -           
761    543      ✗        -            -           
762    544      ✗        -            -           
763    546      ✗        -            -           
764    549      ✗        -            -           
765    559      ✗        -            -           
766    560      ✗        -            -           
767    565      ✗        -            -           
768    567      ✗        -            -           
769    568      ✗        -            -           
770    571      ✗        -            -           
771    573      ✗        -            -           
772    574      ✗        -            -           
773    575      ✗        -            -           
774    580      ✗        -            -           
775    582      ✗        -            -           
776    584      ✗        -            -           
777    586      ✗        -            -           
778    587      ✗        -            -           
779    594      ✗        -            -           
780    595      ✗        -            -           
781    596      ✗        -            -           
782    601      ✗        -            -           
783    602      ✗        -            -           
784    603      ✗        -            -           
785    606      ✗        -            -           
786    607      ✗        -            -           
787    608      ✗        -            -           
788    609      ✗        -            -           
789    610      ✗        -            -           
790    611      ✗        -            -           
791    613      ✗        -            -           
792    614      ✗        -            -           
793    615      ✗        -            -           
794    616      ✗        -            -           
795    617      ✗        -            -           
796    619      ✗        -            -           
797    622      ✗        -            -           
798    623      ✗        -            -           
799    625      ✗        -            -           
800    626      ✗        -            -           
801    627      ✗        -            -           
802    628      ✗        -            -           
803    629      ✗        -            -           
804    630      ✗        -            -           
805    634      ✗        -            -           
806    636      ✗        -            -           
807    637      ✗        -            -           
808    639      ✗        -            -           
809    640      ✗        -            -           
810    643      ✗        -            -           
811    644      ✗        -            -           
812    645      ✗        -            -           
813    646      ✗        -            -           
814    648      ✗        -            -           
815    649      ✗        -            -           
816    650      ✗        -            -           
817    651      ✗        -            -           
818    655      ✗        -            -           
819    656      ✗        -            -           
820    659      ✗        -            -           
821    660      ✗        -            -           
822    662      ✗        -            -           
823    664      ✗        -            -           
824    665      ✗        -            -           
825    679      ✗        -            -           
826    681      ✗        -            -           
827    682      ✗        -            -           
828    683      ✗        -            -           
829    687      ✗        -            -           
830    692      ✗        -            -           
831    699      ✗        -            -           
832    700      ✗        -            -           
833    702      ✗        -            -           
834    703      ✗        -            -           
835    704      ✗        -            -           
836    705      ✗        -            -           
837    706      ✗        -            -           
838    708      ✗        -            -           
839    710      ✗        -            -           
840    712      ✗        -            -           
841    713      ✗        -            -           
842    714      ✗        -            -           
843    715      ✗        -            -           
844    716      ✗        -            -           
845    717      ✗        -            -           
846    722      ✗        -            -           
847    724      ✗        -            -           
848    727      ✗        -            -           
849    729      ✗        -            -           
850    731      ✗        -            -           
851    732      ✗        -            -           
852    735      ✗        -            -           
853    737      ✗        -            -           
854    739      ✗        -            -           
855    740      ✗        -            -           
856    741      ✗        -            -           
857    742      ✗        -            -           
858    745      ✗        -            -           
859    748      ✗        -            -           
860    749      ✗        -            -           
861    752      ✗        -            -           
862    753      ✗        -            -           
863    754      ✗        -            -           
864    755      ✗        -            -           
865    757      ✗        -            -           
866    758      ✗        -            -           
867    759      ✗        -            -           
868    760      ✗        -            -           
869    761      ✗        -            -           
870    762      ✗        -            -           
871    763      ✗        -            -           
872    764      ✗        -            -           
873    765      ✗        -            -           
874    766      ✗        -            -           
875    767      ✗        -            -           
876    768      ✗        -            -           
877    769      ✗        -            -           
878    773      ✗        -            -           
879    777      ✗        -            -           
880    778      ✗        -            -           
881    779      ✗        -            -           
882    780      ✗        -            -           
883    783      ✗        -            -           
884    786      ✗        -            -           
885    788      ✗        -            -           
886    789      ✗        -            -           
887    790      ✗        -            -           
888    791      ✗        -            -           
889    793      ✗        -            -           
890    794      ✗        -            -           
891    796      ✗        -            -           
892    797      ✗        -            -           
893    801      ✗        -            -           
894    802      ✗        -            -           
895    803      ✗        -            -           
896    804      ✗        -            -           
897    805      ✗        -            -           
898    806      ✗        -            -           
899    807      ✗        -            -           
900    809      ✗        -            -           
901    810      ✗        -            -           
902    811      ✗        -            -           
903    812      ✗        -            -           
904    813      ✗        -            -           
905    814      ✗        -            -           
906    816      ✗        -            -           
907    818      ✗        -            -           
908    819      ✗        -            -           
909    820      ✗        -            -           
910    821      ✗        -            -           
911    822      ✗        -            -           
912    823      ✗        -            -           
913    826      ✗        -            -           
914    827      ✗        -            -           
915    828      ✗        -            -           
916    829      ✗        -            -           
917    830      ✗        -            -           
918    833      ✗        -            -           
919    834      ✗        -            -           
920    836      ✗        -            -           
921    837      ✗        -            -           
922    838      ✗        -            -           
923    839      ✗        -            -           
924    840      ✗        -            -           
925    841      ✗        -            -           
926    842      ✗        -            -           
927    846      ✗        -            -           
928    848      ✗        -            -           
929    853      ✗        -            -           
930    856      ✗        -            -           
931    864      ✗        -            -           
932    866      ✗        -            -           
933    869      ✗        -            -           
934    872      ✗        -            -           
935    873      ✗        -            -           
936    874      ✗        -            -           
937    875      ✗        -            -           
938    876      ✗        -            -           
939    877      ✗        -            -           
940    878      ✗        -            -           
941    879      ✗        -            -           
942    885      ✗        -            -           
943    886      ✗        -            -           
944    887      ✗        -            -           
945    888      ✗        -            -           
946    890      ✗        -            -           
947    891      ✗        -            -           
948    892      ✗        -            -           
949    893      ✗        -            -           
950    894      ✗        -            -           
951    896      ✗        -            -           
952    897      ✗        -            -           
953    898      ✗        -            -           
954    900      ✗        -            -           
955    901      ✗        -            -           
956    903      ✗        -            -           
957    904      ✗        -            -           
958    906      ✗        -            -           
959    908      ✗        -            -           
960    909      ✗        -            -           
961    911      ✗        -            -           
962    912      ✗        -            -           
963    913      ✗        -            -           
964    914      ✗        -            -           
965    916      ✗        -            -           
966    917      ✗        -            -           
967    918      ✗        -            -           
968    919      ✗        -            -           
969    923      ✗        -            -           
970    924      ✗        -            -           
971    925      ✗        -            -           
972    928      ✗        -            -           
973    943      ✗        -            -           
974    944      ✗        -            -           
975    946      ✗        -            -           
976    948      ✗        -            -           
977    953      ✗        -            -           
978    954      ✗        -            -           
979    957      ✗        -            -           
980    959      ✗        -            -           
981    963      ✗        -            -           
982    965      ✗        -            -           
983    966      ✗        -            -           
984    967      ✗        -            -           
985    968      ✗        -            -           
986    969      ✗        -            -           
987    970      ✗        -            -           
988    973      ✗        -            -           
989    974      ✗        -            -           
990    975      ✗        -            -           
991    976      ✗        -            -           
992    978      ✗        -            -           
993    979      ✗        -            -           
994    981      ✗        -            -           
995    982      ✗        -            -           
996    983      ✗        -            -           
997    984      ✗        -            -           
998    985      ✗        -            -           
999    986      ✗        -            -           
1000   987      ✗        -            -           
1001   988      ✗        -            -           
1002   990      ✗        -            -           
1003   991      ✗        -            -           
1004   993      ✗        -            -           
1005   994      ✗        -            -           
1006   995      ✗        -            -           
1007   996      ✗        -            -           
1008   997      ✗        -            -           
1009   998      ✗        -            -           
1010   1004     ✗        -            -           
1011   1005     ✗        -            -           
1012   1006     ✗        -            -           
1013   1008     ✗        -            -           
1014   1009     ✗        -            -           
1015   1010     ✗        -            -           
1016   1011     ✗        -            -           
1017   1012     ✗        -            -           
1018   1013     ✗        -            -           
1019   1014     ✗        -            -           
1020   1015     ✗        -            -           
1021   1016     ✗        -            -           
1022   1017     ✗        -            -           
1023   1018     ✗        -            -           
1024   1019     ✗        -            -           
1025   1020     ✗        -            -           
1026   1021     ✗        -            -           
1027   1022     ✗        -            -           
1028   1025     ✗        -            -           
1029   1027     ✗        -            -           
1030   1028     ✗        -            -           
1031   1030     ✗        -            -           
1032   1032     ✗        -            -           
1033   1033     ✗        -            -           


========================================================================================================================
REQUÊTE 13
========================================================================================================================
Documents pertinents (R): 21
Documents pertinents trouvés: 21

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0203
F-Mesure:            0.0398
P@5:                 1.0000
P@10:                0.9000
R-Precision:         0.8571
Reciprocal Rank:     1.0000
Average Precision:   0.8772
AP Interpolée:       0.8671
DCG@20:              1.8636
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
------------------------------------------------------------------------------------------------------------------------
1      197      ✓        0.0476       1.0000      
2      21       ✓        0.0952       1.0000      
3      196      ✓        0.1429       1.0000      
4      198      ✓        0.1905       1.0000      
5      194      ✓        0.2381       1.0000      
6      199      ✓        0.2857       1.0000      
7      195      ✓        0.3333       1.0000      
8      481      ✓        0.3810       1.0000      
9      483      ✓        0.4286       1.0000      
10     147      ✗        -            -           
11     144      ✓        0.4762       0.9091      
12     477      ✓        0.5238       0.9167      
13     22       ✓        0.5714       0.9231      
14     479      ✓        0.6190       0.9286      
15     474      ✓        0.6667       0.9333      
16     146      ✓        0.7143       0.9375      
17     482      ✗        -            -           
18     470      ✓        0.7619       0.8889      
19     145      ✓        0.8095       0.8947      
20     224      ✗        -            -           
21     478      ✓        0.8571       0.8571      
22     604      ✗        -            -           
23     967      ✗        -            -           
24     471      ✓        0.9048       0.7917      
25     476      ✗        -            -           
26     707      ✗        -            -           
27     489      ✗        -            -           
28     750      ✗        -            -           
29     64       ✗        -            -           
30     804      ✗        -            -           
31     622      ✗        -            -           
32     472      ✗        -            -           
33     179      ✗        -            -           
34     473      ✗        -            -           
35     624      ✗        -            -           
36     370      ✗        -            -           
37     701      ✗        -            -           
38     336      ✗        -            -           
39     889      ✗        -            -           
40     874      ✗        -            -           
41     109      ✗        -            -           
42     837      ✗        -            -           
43     266      ✗        -            -           
44     972      ✗        -            -           
45     480      ✗        -            -           
46     759      ✗        -            -           
47     58       ✗        -            -           
48     365      ✗        -            -           
49     787      ✗        -            -           
50     143      ✓        0.9524       0.4000      
51     993      ✗        -            -           
52     339      ✗        -            -           
53     982      ✗        -            -           
54     79       ✗        -            -           
55     719      ✗        -            -           
56     74       ✗        -            -           
57     531      ✗        -            -           
58     582      ✗        -            -           
59     598      ✗        -            -           
60     36       ✗        -            -           
61     156      ✗        -            -           
62     217      ✗        -            -           
63     1020     ✗        -            -           
64     981      ✗        -            -           
65     357      ✗        -            -           
66     363      ✗        -            -           
67     137      ✗        -            -           
68     891      ✗        -            -           
69     657      ✗        -            -           
70     451      ✗        -            -           
71     788      ✗        -            -           
72     823      ✗        -            -           
73     917      ✗        -            -           
74     1027     ✗        -            -           
75     973      ✗        -            -           
76     752      ✗        -            -           
77     49       ✗        -            -           
78     358      ✗        -            -           
79     485      ✗        -            -           
80     853      ✗        -            -           
81     906      ✗        -            -           
82     402      ✗        -            -           
83     251      ✗        -            -           
84     219      ✗        -            -           
85     216      ✗        -            -           
86     776      ✗        -            -           
87     274      ✗        -            -           
88     680      ✗        -            -           
89     209      ✗        -            -           
90     469      ✗        -            -           
91     1019     ✗        -            -           
92     1024     ✗        -            -           
93     1001     ✗        -            -           
94     921      ✗        -            -           
95     457      ✗        -            -           
96     878      ✗        -            -           
97     362      ✗        -            -           
98     1033     ✗        -            -           
99     287      ✗        -            -           
100    126      ✗        -            -           
101    12       ✗        -            -           
102    728      ✗        -            -           
103    541      ✗        -            -           
104    259      ✗        -            -           
105    81       ✗        -            -           
106    361      ✗        -            -           
107    608      ✗        -            -           
108    700      ✗        -            -           
109    104      ✗        -            -           
110    905      ✗        -            -           
111    107      ✗        -            -           
112    243      ✗        -            -           
113    425      ✗        -            -           
114    1        ✗        -            -           
115    2        ✗        -            -           
116    3        ✗        -            -           
117    4        ✗        -            -           
118    5        ✗        -            -           
119    6        ✗        -            -           
120    7        ✗        -            -           
121    8        ✗        -            -           
122    9        ✗        -            -           
123    10       ✗        -            -           
124    11       ✗        -            -           
125    13       ✗        -            -           
126    14       ✗        -            -           
127    15       ✗        -            -           
128    16       ✗        -            -           
129    17       ✗        -            -           
130    18       ✗        -            -           
131    19       ✗        -            -           
132    20       ✗        -            -           
133    23       ✗        -            -           
134    24       ✗        -            -           
135    25       ✗        -            -           
136    26       ✗        -            -           
137    27       ✗        -            -           
138    28       ✗        -            -           
139    29       ✗        -            -           
140    30       ✗        -            -           
141    31       ✗        -            -           
142    32       ✗        -            -           
143    33       ✗        -            -           
144    34       ✗        -            -           
145    35       ✗        -            -           
146    37       ✗        -            -           
147    38       ✗        -            -           
148    39       ✗        -            -           
149    40       ✗        -            -           
150    41       ✗        -            -           
151    42       ✗        -            -           
152    43       ✗        -            -           
153    44       ✗        -            -           
154    45       ✗        -            -           
155    46       ✗        -            -           
156    47       ✗        -            -           
157    48       ✗        -            -           
158    50       ✗        -            -           
159    51       ✗        -            -           
160    52       ✗        -            -           
161    53       ✗        -            -           
162    54       ✗        -            -           
163    55       ✗        -            -           
164    56       ✗        -            -           
165    57       ✗        -            -           
166    59       ✗        -            -           
167    60       ✗        -            -           
168    61       ✗        -            -           
169    62       ✗        -            -           
170    63       ✗        -            -           
171    65       ✗        -            -           
172    66       ✗        -            -           
173    67       ✗        -            -           
174    68       ✗        -            -           
175    69       ✗        -            -           
176    70       ✗        -            -           
177    71       ✗        -            -           
178    72       ✗        -            -           
179    73       ✗        -            -           
180    75       ✗        -            -           
181    76       ✗        -            -           
182    77       ✗        -            -           
183    78       ✗        -            -           
184    80       ✗        -            -           
185    82       ✗        -            -           
186    83       ✗        -            -           
187    84       ✗        -            -           
188    85       ✗        -            -           
189    86       ✗        -            -           
190    87       ✗        -            -           
191    88       ✗        -            -           
192    89       ✗        -            -           
193    90       ✗        -            -           
194    91       ✗        -            -           
195    92       ✗        -            -           
196    93       ✗        -            -           
197    94       ✗        -            -           
198    95       ✗        -            -           
199    96       ✗        -            -           
200    97       ✗        -            -           
201    98       ✗        -            -           
202    99       ✗        -            -           
203    100      ✗        -            -           
204    101      ✗        -            -           
205    102      ✗        -            -           
206    103      ✗        -            -           
207    105      ✗        -            -           
208    106      ✗        -            -           
209    108      ✗        -            -           
210    110      ✗        -            -           
211    111      ✗        -            -           
212    112      ✗        -            -           
213    113      ✗        -            -           
214    114      ✗        -            -           
215    115      ✗        -            -           
216    116      ✗        -            -           
217    117      ✗        -            -           
218    118      ✗        -            -           
219    119      ✗        -            -           
220    120      ✗        -            -           
221    121      ✗        -            -           
222    122      ✗        -            -           
223    123      ✗        -            -           
224    124      ✗        -            -           
225    125      ✗        -            -           
226    127      ✗        -            -           
227    128      ✗        -            -           
228    129      ✗        -            -           
229    130      ✗        -            -           
230    131      ✗        -            -           
231    132      ✗        -            -           
232    133      ✗        -            -           
233    134      ✗        -            -           
234    135      ✗        -            -           
235    136      ✗        -            -           
236    138      ✗        -            -           
237    139      ✗        -            -           
238    140      ✗        -            -           
239    141      ✗        -            -           
240    142      ✗        -            -           
241    148      ✗        -            -           
242    149      ✗        -            -           
243    150      ✗        -            -           
244    151      ✗        -            -           
245    152      ✗        -            -           
246    153      ✗        -            -           
247    154      ✗        -            -           
248    155      ✗        -            -           
249    157      ✗        -            -           
250    158      ✗        -            -           
251    159      ✗        -            -           
252    160      ✗        -            -           
253    161      ✗        -            -           
254    162      ✗        -            -           
255    163      ✗        -            -           
256    164      ✗        -            -           
257    165      ✗        -            -           
258    166      ✗        -            -           
259    167      ✗        -            -           
260    168      ✗        -            -           
261    169      ✗        -            -           
262    170      ✗        -            -           
263    171      ✗        -            -           
264    172      ✗        -            -           
265    173      ✗        -            -           
266    174      ✗        -            -           
267    175      ✗        -            -           
268    176      ✗        -            -           
269    177      ✗        -            -           
270    178      ✗        -            -           
271    180      ✗        -            -           
272    181      ✗        -            -           
273    182      ✗        -            -           
274    183      ✗        -            -           
275    184      ✗        -            -           
276    185      ✗        -            -           
277    186      ✗        -            -           
278    187      ✗        -            -           
279    188      ✗        -            -           
280    189      ✗        -            -           
281    190      ✗        -            -           
282    191      ✗        -            -           
283    192      ✗        -            -           
284    193      ✗        -            -           
285    200      ✗        -            -           
286    201      ✗        -            -           
287    202      ✗        -            -           
288    203      ✗        -            -           
289    204      ✗        -            -           
290    205      ✗        -            -           
291    206      ✗        -            -           
292    207      ✗        -            -           
293    208      ✗        -            -           
294    210      ✗        -            -           
295    211      ✗        -            -           
296    212      ✗        -            -           
297    213      ✗        -            -           
298    214      ✗        -            -           
299    215      ✗        -            -           
300    218      ✗        -            -           
301    220      ✗        -            -           
302    221      ✗        -            -           
303    222      ✗        -            -           
304    223      ✗        -            -           
305    225      ✗        -            -           
306    226      ✗        -            -           
307    227      ✗        -            -           
308    228      ✗        -            -           
309    229      ✗        -            -           
310    230      ✗        -            -           
311    231      ✗        -            -           
312    232      ✗        -            -           
313    233      ✗        -            -           
314    234      ✗        -            -           
315    235      ✗        -            -           
316    236      ✗        -            -           
317    237      ✗        -            -           
318    238      ✗        -            -           
319    239      ✗        -            -           
320    240      ✗        -            -           
321    241      ✗        -            -           
322    242      ✗        -            -           
323    244      ✗        -            -           
324    245      ✗        -            -           
325    246      ✗        -            -           
326    247      ✗        -            -           
327    248      ✗        -            -           
328    249      ✗        -            -           
329    250      ✗        -            -           
330    252      ✗        -            -           
331    253      ✗        -            -           
332    254      ✗        -            -           
333    255      ✗        -            -           
334    256      ✗        -            -           
335    257      ✗        -            -           
336    258      ✗        -            -           
337    260      ✗        -            -           
338    261      ✗        -            -           
339    262      ✗        -            -           
340    263      ✗        -            -           
341    264      ✗        -            -           
342    265      ✗        -            -           
343    267      ✗        -            -           
344    268      ✗        -            -           
345    269      ✗        -            -           
346    270      ✗        -            -           
347    271      ✗        -            -           
348    272      ✗        -            -           
349    273      ✗        -            -           
350    275      ✗        -            -           
351    276      ✗        -            -           
352    277      ✗        -            -           
353    278      ✗        -            -           
354    279      ✗        -            -           
355    280      ✗        -            -           
356    281      ✗        -            -           
357    282      ✗        -            -           
358    283      ✗        -            -           
359    284      ✗        -            -           
360    285      ✗        -            -           
361    286      ✗        -            -           
362    288      ✗        -            -           
363    289      ✗        -            -           
364    290      ✗        -            -           
365    291      ✗        -            -           
366    292      ✗        -            -           
367    293      ✗        -            -           
368    294      ✗        -            -           
369    295      ✗        -            -           
370    296      ✗        -            -           
371    297      ✗        -            -           
372    298      ✗        -            -           
373    299      ✗        -            -           
374    300      ✗        -            -           
375    301      ✗        -            -           
376    302      ✗        -            -           
377    303      ✗        -            -           
378    304      ✗        -            -           
379    305      ✗        -            -           
380    306      ✗        -            -           
381    307      ✗        -            -           
382    308      ✗        -            -           
383    309      ✗        -            -           
384    310      ✗        -            -           
385    311      ✗        -            -           
386    312      ✗        -            -           
387    313      ✗        -            -           
388    314      ✗        -            -           
389    315      ✗        -            -           
390    316      ✗        -            -           
391    317      ✗        -            -           
392    318      ✗        -            -           
393    319      ✗        -            -           
394    320      ✗        -            -           
395    321      ✗        -            -           
396    322      ✗        -            -           
397    323      ✗        -            -           
398    324      ✗        -            -           
399    325      ✗        -            -           
400    326      ✗        -            -           
401    327      ✗        -            -           
402    328      ✗        -            -           
403    329      ✗        -            -           
404    330      ✗        -            -           
405    331      ✗        -            -           
406    332      ✗        -            -           
407    333      ✗        -            -           
408    334      ✗        -            -           
409    335      ✗        -            -           
410    337      ✗        -            -           
411    338      ✗        -            -           
412    340      ✗        -            -           
413    341      ✗        -            -           
414    342      ✗        -            -           
415    343      ✗        -            -           
416    344      ✗        -            -           
417    345      ✗        -            -           
418    346      ✗        -            -           
419    347      ✗        -            -           
420    348      ✗        -            -           
421    349      ✗        -            -           
422    350      ✗        -            -           
423    351      ✗        -            -           
424    352      ✗        -            -           
425    353      ✗        -            -           
426    354      ✗        -            -           
427    355      ✗        -            -           
428    356      ✗        -            -           
429    359      ✗        -            -           
430    360      ✗        -            -           
431    364      ✗        -            -           
432    366      ✗        -            -           
433    367      ✗        -            -           
434    368      ✗        -            -           
435    369      ✗        -            -           
436    371      ✗        -            -           
437    372      ✗        -            -           
438    373      ✗        -            -           
439    374      ✗        -            -           
440    375      ✗        -            -           
441    376      ✗        -            -           
442    377      ✗        -            -           
443    378      ✗        -            -           
444    379      ✗        -            -           
445    380      ✗        -            -           
446    381      ✗        -            -           
447    382      ✗        -            -           
448    383      ✗        -            -           
449    384      ✗        -            -           
450    385      ✗        -            -           
451    386      ✗        -            -           
452    387      ✗        -            -           
453    388      ✗        -            -           
454    389      ✗        -            -           
455    390      ✗        -            -           
456    391      ✗        -            -           
457    392      ✗        -            -           
458    393      ✗        -            -           
459    394      ✗        -            -           
460    395      ✗        -            -           
461    396      ✗        -            -           
462    397      ✗        -            -           
463    398      ✗        -            -           
464    399      ✗        -            -           
465    400      ✗        -            -           
466    401      ✗        -            -           
